PID,field_abstract,field_alt_title,field_classification,field_copyright_date,field_date_captured,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_is_preceded_by,field_is_succeeded_by,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title
lsu-ag-agexp:1136,,,,,,,,,,,lsu-ag-agexp:1002-137,,,,,,,,,,,,,,lsu-ag-agexp:1136,,,,,,,,lsu-ag-agexp:1002-137
lsu-ag-agexp:1137,,,,,,,,,,,lsu-ag-agexp:1002-114,,,,,,,,,,,,,,lsu-ag-agexp:1137,,,,,,,,lsu-ag-agexp:1002-114
lsu-ag-agexp:1138,,,,,,,,,,,lsu-ag-agexp:1002-176,,,,,,,,,,,,,,lsu-ag-agexp:1138,,,,,,,,lsu-ag-agexp:1002-176
lsu-ag-agexp:1139,,,,,,,,,,,lsu-ag-agexp:1002-58,,,,,,,,,,,,,,lsu-ag-agexp:1139,,,,,,,,lsu-ag-agexp:1002-58
lsu-ag-agexp:113,,,,,,,,,,,lsu-ag-agexp:42-74,,,,,,,,,,,,,,lsu-ag-agexp:113,,,,,,,,lsu-ag-agexp:42-74
lsu-ag-agexp:1140,,,,,,,,,,,lsu-ag-agexp:1002-237,,,,,,,,,,,,,,lsu-ag-agexp:1140,,,,,,,,lsu-ag-agexp:1002-237
lsu-ag-agexp:1141,,,,,,,,,,,lsu-ag-agexp:1002-263,,,,,,,,,,,,,,lsu-ag-agexp:1141,,,,,,,,lsu-ag-agexp:1002-263
lsu-ag-agexp:1142,,,,,,,,,,,lsu-ag-agexp:1002-45,,,,,,,,,,,,,,lsu-ag-agexp:1142,,,,,,,,lsu-ag-agexp:1002-45
lsu-ag-agexp:1143,,,,,,,,,,,lsu-ag-agexp:1002-1,,,,,,,,,,,,,,lsu-ag-agexp:1143,,,,,,,,lsu-ag-agexp:1002-1
lsu-ag-agexp:1144,,,,,,,,,,,lsu-ag-agexp:1002-183,,,,,,,,,,,,,,lsu-ag-agexp:1144,,,,,,,,lsu-ag-agexp:1002-183
lsu-ag-agexp:1145,,,,,,,,,,,lsu-ag-agexp:1002-126,,,,,,,,,,,,,,lsu-ag-agexp:1145,,,,,,,,lsu-ag-agexp:1002-126
lsu-ag-agexp:1146,,,,,,,,,,,lsu-ag-agexp:1002-88,,,,,,,,,,,,,,lsu-ag-agexp:1146,,,,,,,,lsu-ag-agexp:1002-88
lsu-ag-agexp:1147,,,,,,,,,,,lsu-ag-agexp:1002-233,,,,,,,,,,,,,,lsu-ag-agexp:1147,,,,,,,,lsu-ag-agexp:1002-233
lsu-ag-agexp:1148,,,,,,,,,,,lsu-ag-agexp:1002-215,,,,,,,,,,,,,,lsu-ag-agexp:1148,,,,,,,,lsu-ag-agexp:1002-215
lsu-ag-agexp:1149,,,,,,,,,,,lsu-ag-agexp:1002-100,,,,,,,,,,,,,,lsu-ag-agexp:1149,,,,,,,,lsu-ag-agexp:1002-100
lsu-ag-agexp:114,,,,,,,,,,,lsu-ag-agexp:42-52,,,,,,,,,,,,,,lsu-ag-agexp:114,,,,,,,,lsu-ag-agexp:42-52
lsu-ag-agexp:1150,,,,,,,,,,,lsu-ag-agexp:1002-6,,,,,,,,,,,,,,lsu-ag-agexp:1150,,,,,,,,lsu-ag-agexp:1002-6
lsu-ag-agexp:1151,,,,,,,,,,,lsu-ag-agexp:1002-174,,,,,,,,,,,,,,lsu-ag-agexp:1151,,,,,,,,lsu-ag-agexp:1002-174
lsu-ag-agexp:1152,,,,,,,,,,,lsu-ag-agexp:1002-146,,,,,,,,,,,,,,lsu-ag-agexp:1152,,,,,,,,lsu-ag-agexp:1002-146
lsu-ag-agexp:1153,,,,,,,,,,,lsu-ag-agexp:1002-175,,,,,,,,,,,,,,lsu-ag-agexp:1153,,,,,,,,lsu-ag-agexp:1002-175
lsu-ag-agexp:1154,,,,,,,,,,,lsu-ag-agexp:1002-83,,,,,,,,,,,,,,lsu-ag-agexp:1154,,,,,,,,lsu-ag-agexp:1002-83
lsu-ag-agexp:1155,,,,,,,,,,,lsu-ag-agexp:1002-145,,,,,,,,,,,,,,lsu-ag-agexp:1155,,,,,,,,lsu-ag-agexp:1002-145
lsu-ag-agexp:1156,,,,,,,,,,,lsu-ag-agexp:1002-85,,,,,,,,,,,,,,lsu-ag-agexp:1156,,,,,,,,lsu-ag-agexp:1002-85
lsu-ag-agexp:1157,,,,,,,,,,,lsu-ag-agexp:1002-224,,,,,,,,,,,,,,lsu-ag-agexp:1157,,,,,,,,lsu-ag-agexp:1002-224
lsu-ag-agexp:1158,,,,,,,,,,,lsu-ag-agexp:1002-163,,,,,,,,,,,,,,lsu-ag-agexp:1158,,,,,,,,lsu-ag-agexp:1002-163
lsu-ag-agexp:1159,,,,,,,,,,,lsu-ag-agexp:1002-199,,,,,,,,,,,,,,lsu-ag-agexp:1159,,,,,,,,lsu-ag-agexp:1002-199
lsu-ag-agexp:115,,,,,,,,,,,lsu-ag-agexp:42-67,,,,,,,,,,,,,,lsu-ag-agexp:115,,,,,,,,lsu-ag-agexp:42-67
lsu-ag-agexp:1160,,,,,,,,,,,lsu-ag-agexp:1002-108,,,,,,,,,,,,,,lsu-ag-agexp:1160,,,,,,,,lsu-ag-agexp:1002-108
lsu-ag-agexp:1161,,,,,,,,,,,lsu-ag-agexp:1002-7,,,,,,,,,,,,,,lsu-ag-agexp:1161,,,,,,,,lsu-ag-agexp:1002-7
lsu-ag-agexp:1162,,,,,,,,,,,lsu-ag-agexp:1002-194,,,,,,,,,,,,,,lsu-ag-agexp:1162,,,,,,,,lsu-ag-agexp:1002-194
lsu-ag-agexp:1163,,,,,,,,,,,lsu-ag-agexp:1002-79,,,,,,,,,,,,,,lsu-ag-agexp:1163,,,,,,,,lsu-ag-agexp:1002-79
lsu-ag-agexp:1164,,,,,,,,,,,lsu-ag-agexp:1002-49,,,,,,,,,,,,,,lsu-ag-agexp:1164,,,,,,,,lsu-ag-agexp:1002-49
lsu-ag-agexp:1165,,,,,,,,,,,lsu-ag-agexp:1002-168,,,,,,,,,,,,,,lsu-ag-agexp:1165,,,,,,,,lsu-ag-agexp:1002-168
lsu-ag-agexp:1166,,,,,,,,,,,lsu-ag-agexp:1002-10,,,,,,,,,,,,,,lsu-ag-agexp:1166,,,,,,,,lsu-ag-agexp:1002-10
lsu-ag-agexp:1167,,,,,,,,,,,lsu-ag-agexp:1002-38,,,,,,,,,,,,,,lsu-ag-agexp:1167,,,,,,,,lsu-ag-agexp:1002-38
lsu-ag-agexp:1168,,,,,,,,,,,lsu-ag-agexp:1002-200,,,,,,,,,,,,,,lsu-ag-agexp:1168,,,,,,,,lsu-ag-agexp:1002-200
lsu-ag-agexp:1169,,,,,,,,,,,lsu-ag-agexp:1002-236,,,,,,,,,,,,,,lsu-ag-agexp:1169,,,,,,,,lsu-ag-agexp:1002-236
lsu-ag-agexp:116,,,,,,,,,,,lsu-ag-agexp:42-76,,,,,,,,,,,,,,lsu-ag-agexp:116,,,,,,,,lsu-ag-agexp:42-76
lsu-ag-agexp:1170,,,,,,,,,,,lsu-ag-agexp:1002-57,,,,,,,,,,,,,,lsu-ag-agexp:1170,,,,,,,,lsu-ag-agexp:1002-57
lsu-ag-agexp:1171,,,,,,,,,,,lsu-ag-agexp:1002-90,,,,,,,,,,,,,,lsu-ag-agexp:1171,,,,,,,,lsu-ag-agexp:1002-90
lsu-ag-agexp:1172,,,,,,,,,,,lsu-ag-agexp:1002-246,,,,,,,,,,,,,,lsu-ag-agexp:1172,,,,,,,,lsu-ag-agexp:1002-246
lsu-ag-agexp:1173,,,,,,,,,,,lsu-ag-agexp:1002-104,,,,,,,,,,,,,,lsu-ag-agexp:1173,,,,,,,,lsu-ag-agexp:1002-104
lsu-ag-agexp:1174,,,,,,,,,,,lsu-ag-agexp:1002-39,,,,,,,,,,,,,,lsu-ag-agexp:1174,,,,,,,,lsu-ag-agexp:1002-39
lsu-ag-agexp:1175,,,,,,,,,,,lsu-ag-agexp:1002-151,,,,,,,,,,,,,,lsu-ag-agexp:1175,,,,,,,,lsu-ag-agexp:1002-151
lsu-ag-agexp:1176,,,,,,,,,,,lsu-ag-agexp:1002-149,,,,,,,,,,,,,,lsu-ag-agexp:1176,,,,,,,,lsu-ag-agexp:1002-149
lsu-ag-agexp:1177,,,,,,,,,,,lsu-ag-agexp:1002-51,,,,,,,,,,,,,,lsu-ag-agexp:1177,,,,,,,,lsu-ag-agexp:1002-51
lsu-ag-agexp:1178,,,,,,,,,,,lsu-ag-agexp:1002-173,,,,,,,,,,,,,,lsu-ag-agexp:1178,,,,,,,,lsu-ag-agexp:1002-173
lsu-ag-agexp:1179,,,,,,,,,,,lsu-ag-agexp:1002-234,,,,,,,,,,,,,,lsu-ag-agexp:1179,,,,,,,,lsu-ag-agexp:1002-234
lsu-ag-agexp:117,,,,,,,,,,,lsu-ag-agexp:42-22,,,,,,,,,,,,,,lsu-ag-agexp:117,,,,,,,,lsu-ag-agexp:42-22
lsu-ag-agexp:1180,,,,,,,,,,,lsu-ag-agexp:1002-128,,,,,,,,,,,,,,lsu-ag-agexp:1180,,,,,,,,lsu-ag-agexp:1002-128
lsu-ag-agexp:1181,,,,,,,,,,,lsu-ag-agexp:1002-235,,,,,,,,,,,,,,lsu-ag-agexp:1181,,,,,,,,lsu-ag-agexp:1002-235
lsu-ag-agexp:1182,,,,,,,,,,,lsu-ag-agexp:1002-171,,,,,,,,,,,,,,lsu-ag-agexp:1182,,,,,,,,lsu-ag-agexp:1002-171
lsu-ag-agexp:1183,,,,,,,,,,,lsu-ag-agexp:1002-208,,,,,,,,,,,,,,lsu-ag-agexp:1183,,,,,,,,lsu-ag-agexp:1002-208
lsu-ag-agexp:1184,,,,,,,,,,,lsu-ag-agexp:1002-162,,,,,,,,,,,,,,lsu-ag-agexp:1184,,,,,,,,lsu-ag-agexp:1002-162
lsu-ag-agexp:1185,,,,,,,,,,,lsu-ag-agexp:1002-148,,,,,,,,,,,,,,lsu-ag-agexp:1185,,,,,,,,lsu-ag-agexp:1002-148
lsu-ag-agexp:1186,,,,,,,,,,,lsu-ag-agexp:1002-98,,,,,,,,,,,,,,lsu-ag-agexp:1186,,,,,,,,lsu-ag-agexp:1002-98
lsu-ag-agexp:1187,,,,,,,,,,,lsu-ag-agexp:1002-123,,,,,,,,,,,,,,lsu-ag-agexp:1187,,,,,,,,lsu-ag-agexp:1002-123
lsu-ag-agexp:1188,,,,,,,,,,,lsu-ag-agexp:1002-264,,,,,,,,,,,,,,lsu-ag-agexp:1188,,,,,,,,lsu-ag-agexp:1002-264
lsu-ag-agexp:1189,,,,,,,,,,,lsu-ag-agexp:1002-80,,,,,,,,,,,,,,lsu-ag-agexp:1189,,,,,,,,lsu-ag-agexp:1002-80
lsu-ag-agexp:118,,,,,,,,,,,lsu-ag-agexp:42-65,,,,,,,,,,,,,,lsu-ag-agexp:118,,,,,,,,lsu-ag-agexp:42-65
lsu-ag-agexp:1190,,,,,,,,,,,lsu-ag-agexp:1002-144,,,,,,,,,,,,,,lsu-ag-agexp:1190,,,,,,,,lsu-ag-agexp:1002-144
lsu-ag-agexp:1191,,,,,,,,,,,lsu-ag-agexp:1002-93,,,,,,,,,,,,,,lsu-ag-agexp:1191,,,,,,,,lsu-ag-agexp:1002-93
lsu-ag-agexp:1192,,,,,,,,,,,lsu-ag-agexp:1002-18,,,,,,,,,,,,,,lsu-ag-agexp:1192,,,,,,,,lsu-ag-agexp:1002-18
lsu-ag-agexp:1193,,,,,,,,,,,lsu-ag-agexp:1002-141,,,,,,,,,,,,,,lsu-ag-agexp:1193,,,,,,,,lsu-ag-agexp:1002-141
lsu-ag-agexp:1194,,,,,,,,,,,lsu-ag-agexp:1002-250,,,,,,,,,,,,,,lsu-ag-agexp:1194,,,,,,,,lsu-ag-agexp:1002-250
lsu-ag-agexp:1195,,,,,,,,,,,lsu-ag-agexp:1002-118,,,,,,,,,,,,,,lsu-ag-agexp:1195,,,,,,,,lsu-ag-agexp:1002-118
lsu-ag-agexp:1196,,,,,,,,,,,lsu-ag-agexp:1002-42,,,,,,,,,,,,,,lsu-ag-agexp:1196,,,,,,,,lsu-ag-agexp:1002-42
lsu-ag-agexp:1197,,,,,,,,,,,lsu-ag-agexp:1002-244,,,,,,,,,,,,,,lsu-ag-agexp:1197,,,,,,,,lsu-ag-agexp:1002-244
lsu-ag-agexp:1198,,,,,,,,,,,lsu-ag-agexp:1002-26,,,,,,,,,,,,,,lsu-ag-agexp:1198,,,,,,,,lsu-ag-agexp:1002-26
lsu-ag-agexp:1199,,,,,,,,,,,lsu-ag-agexp:1002-13,,,,,,,,,,,,,,lsu-ag-agexp:1199,,,,,,,,lsu-ag-agexp:1002-13
lsu-ag-agexp:119,,,,,,,,,,,lsu-ag-agexp:42-21,,,,,,,,,,,,,,lsu-ag-agexp:119,,,,,,,,lsu-ag-agexp:42-21
lsu-ag-agexp:11,,,,,,,,,,,lsu-ag-agexp:1-36,,,,,,,,,,,,,,lsu-ag-agexp:11,,,,,,,,lsu-ag-agexp:1-36
lsu-ag-agexp:1200,,,,,,,,,,,lsu-ag-agexp:1002-28,,,,,,,,,,,,,,lsu-ag-agexp:1200,,,,,,,,lsu-ag-agexp:1002-28
lsu-ag-agexp:1201,,,,,,,,,,,lsu-ag-agexp:1002-248,,,,,,,,,,,,,,lsu-ag-agexp:1201,,,,,,,,lsu-ag-agexp:1002-248
lsu-ag-agexp:1202,,,,,,,,,,,lsu-ag-agexp:1002-178,,,,,,,,,,,,,,lsu-ag-agexp:1202,,,,,,,,lsu-ag-agexp:1002-178
lsu-ag-agexp:1203,,,,,,,,,,,lsu-ag-agexp:1002-84,,,,,,,,,,,,,,lsu-ag-agexp:1203,,,,,,,,lsu-ag-agexp:1002-84
lsu-ag-agexp:1204,,,,,,,,,,,lsu-ag-agexp:1002-227,,,,,,,,,,,,,,lsu-ag-agexp:1204,,,,,,,,lsu-ag-agexp:1002-227
lsu-ag-agexp:1205,,,,,,,,,,,lsu-ag-agexp:1002-86,,,,,,,,,,,,,,lsu-ag-agexp:1205,,,,,,,,lsu-ag-agexp:1002-86
lsu-ag-agexp:1206,,,,,,,,,,,lsu-ag-agexp:1002-204,,,,,,,,,,,,,,lsu-ag-agexp:1206,,,,,,,,lsu-ag-agexp:1002-204
lsu-ag-agexp:1207,,,,,,,,,,,lsu-ag-agexp:1002-188,,,,,,,,,,,,,,lsu-ag-agexp:1207,,,,,,,,lsu-ag-agexp:1002-188
lsu-ag-agexp:1208,,,,,,,,,,,lsu-ag-agexp:1002-68,,,,,,,,,,,,,,lsu-ag-agexp:1208,,,,,,,,lsu-ag-agexp:1002-68
lsu-ag-agexp:1209,,,,,,,,,,,lsu-ag-agexp:1002-186,,,,,,,,,,,,,,lsu-ag-agexp:1209,,,,,,,,lsu-ag-agexp:1002-186
lsu-ag-agexp:120,,,,,,,,,,,lsu-ag-agexp:42-20,,,,,,,,,,,,,,lsu-ag-agexp:120,,,,,,,,lsu-ag-agexp:42-20
lsu-ag-agexp:1210,,,,,,,,,,,lsu-ag-agexp:1002-135,,,,,,,,,,,,,,lsu-ag-agexp:1210,,,,,,,,lsu-ag-agexp:1002-135
lsu-ag-agexp:1211,,,,,,,,,,,lsu-ag-agexp:1002-226,,,,,,,,,,,,,,lsu-ag-agexp:1211,,,,,,,,lsu-ag-agexp:1002-226
lsu-ag-agexp:1212,,,,,,,,,,,lsu-ag-agexp:1002-172,,,,,,,,,,,,,,lsu-ag-agexp:1212,,,,,,,,lsu-ag-agexp:1002-172
lsu-ag-agexp:1213,,,,,,,,,,,lsu-ag-agexp:1002-2,,,,,,,,,,,,,,lsu-ag-agexp:1213,,,,,,,,lsu-ag-agexp:1002-2
lsu-ag-agexp:1214,,,,,,,,,,,lsu-ag-agexp:1002-152,,,,,,,,,,,,,,lsu-ag-agexp:1214,,,,,,,,lsu-ag-agexp:1002-152
lsu-ag-agexp:1215,,,,,,,,,,,lsu-ag-agexp:1002-56,,,,,,,,,,,,,,lsu-ag-agexp:1215,,,,,,,,lsu-ag-agexp:1002-56
lsu-ag-agexp:1216,,,,,,,,,,,lsu-ag-agexp:1002-165,,,,,,,,,,,,,,lsu-ag-agexp:1216,,,,,,,,lsu-ag-agexp:1002-165
lsu-ag-agexp:1217,,,,,,,,,,,lsu-ag-agexp:1002-77,,,,,,,,,,,,,,lsu-ag-agexp:1217,,,,,,,,lsu-ag-agexp:1002-77
lsu-ag-agexp:1218,,,,,,,,,,,lsu-ag-agexp:1002-252,,,,,,,,,,,,,,lsu-ag-agexp:1218,,,,,,,,lsu-ag-agexp:1002-252
lsu-ag-agexp:1219,,,,,,,,,,,lsu-ag-agexp:1002-158,,,,,,,,,,,,,,lsu-ag-agexp:1219,,,,,,,,lsu-ag-agexp:1002-158
lsu-ag-agexp:121,,,,,,,,,,,lsu-ag-agexp:42-66,,,,,,,,,,,,,,lsu-ag-agexp:121,,,,,,,,lsu-ag-agexp:42-66
lsu-ag-agexp:1220,,,,,,,,,,,lsu-ag-agexp:1002-240,,,,,,,,,,,,,,lsu-ag-agexp:1220,,,,,,,,lsu-ag-agexp:1002-240
lsu-ag-agexp:1221,,,,,,,,,,,lsu-ag-agexp:1002-99,,,,,,,,,,,,,,lsu-ag-agexp:1221,,,,,,,,lsu-ag-agexp:1002-99
lsu-ag-agexp:1222,,,,,,,,,,,lsu-ag-agexp:1002-179,,,,,,,,,,,,,,lsu-ag-agexp:1222,,,,,,,,lsu-ag-agexp:1002-179
lsu-ag-agexp:1223,,,,,,,,,,,lsu-ag-agexp:1002-120,,,,,,,,,,,,,,lsu-ag-agexp:1223,,,,,,,,lsu-ag-agexp:1002-120
lsu-ag-agexp:1224,,,,,,,,,,,lsu-ag-agexp:1002-74,,,,,,,,,,,,,,lsu-ag-agexp:1224,,,,,,,,lsu-ag-agexp:1002-74
lsu-ag-agexp:1225,,,,,,,,,,,lsu-ag-agexp:1002-209,,,,,,,,,,,,,,lsu-ag-agexp:1225,,,,,,,,lsu-ag-agexp:1002-209
lsu-ag-agexp:1226,,,,,,,,,,,lsu-ag-agexp:1002-212,,,,,,,,,,,,,,lsu-ag-agexp:1226,,,,,,,,lsu-ag-agexp:1002-212
lsu-ag-agexp:1227,,,,,,,,,,,lsu-ag-agexp:1002-52,,,,,,,,,,,,,,lsu-ag-agexp:1227,,,,,,,,lsu-ag-agexp:1002-52
lsu-ag-agexp:1228,,,,,,,,,,,lsu-ag-agexp:1002-67,,,,,,,,,,,,,,lsu-ag-agexp:1228,,,,,,,,lsu-ag-agexp:1002-67
lsu-ag-agexp:1229,,,,,,,,,,,lsu-ag-agexp:1002-76,,,,,,,,,,,,,,lsu-ag-agexp:1229,,,,,,,,lsu-ag-agexp:1002-76
lsu-ag-agexp:122,,,,,,,,,,,lsu-ag-agexp:42-8,,,,,,,,,,,,,,lsu-ag-agexp:122,,,,,,,,lsu-ag-agexp:42-8
lsu-ag-agexp:1230,,,,,,,,,,,lsu-ag-agexp:1002-22,,,,,,,,,,,,,,lsu-ag-agexp:1230,,,,,,,,lsu-ag-agexp:1002-22
lsu-ag-agexp:1231,,,,,,,,,,,lsu-ag-agexp:1002-65,,,,,,,,,,,,,,lsu-ag-agexp:1231,,,,,,,,lsu-ag-agexp:1002-65
lsu-ag-agexp:1232,,,,,,,,,,,lsu-ag-agexp:1002-170,,,,,,,,,,,,,,lsu-ag-agexp:1232,,,,,,,,lsu-ag-agexp:1002-170
lsu-ag-agexp:1233,,,,,,,,,,,lsu-ag-agexp:1002-218,,,,,,,,,,,,,,lsu-ag-agexp:1233,,,,,,,,lsu-ag-agexp:1002-218
lsu-ag-agexp:1234,,,,,,,,,,,lsu-ag-agexp:1002-169,,,,,,,,,,,,,,lsu-ag-agexp:1234,,,,,,,,lsu-ag-agexp:1002-169
lsu-ag-agexp:1235,,,,,,,,,,,lsu-ag-agexp:1002-232,,,,,,,,,,,,,,lsu-ag-agexp:1235,,,,,,,,lsu-ag-agexp:1002-232
lsu-ag-agexp:1236,,,,,,,,,,,lsu-ag-agexp:1002-21,,,,,,,,,,,,,,lsu-ag-agexp:1236,,,,,,,,lsu-ag-agexp:1002-21
lsu-ag-agexp:1237,,,,,,,,,,,lsu-ag-agexp:1002-231,,,,,,,,,,,,,,lsu-ag-agexp:1237,,,,,,,,lsu-ag-agexp:1002-231
lsu-ag-agexp:1238,,,,,,,,,,,lsu-ag-agexp:1002-119,,,,,,,,,,,,,,lsu-ag-agexp:1238,,,,,,,,lsu-ag-agexp:1002-119
lsu-ag-agexp:1239,,,,,,,,,,,lsu-ag-agexp:1002-20,,,,,,,,,,,,,,lsu-ag-agexp:1239,,,,,,,,lsu-ag-agexp:1002-20
lsu-ag-agexp:123,,,,,,,,,,,lsu-ag-agexp:42-14,,,,,,,,,,,,,,lsu-ag-agexp:123,,,,,,,,lsu-ag-agexp:42-14
lsu-ag-agexp:1240,,,,,,,,,,,lsu-ag-agexp:1002-106,,,,,,,,,,,,,,lsu-ag-agexp:1240,,,,,,,,lsu-ag-agexp:1002-106
lsu-ag-agexp:1241,,,,,,,,,,,lsu-ag-agexp:1002-66,,,,,,,,,,,,,,lsu-ag-agexp:1241,,,,,,,,lsu-ag-agexp:1002-66
lsu-ag-agexp:1242,,,,,,,,,,,lsu-ag-agexp:1002-243,,,,,,,,,,,,,,lsu-ag-agexp:1242,,,,,,,,lsu-ag-agexp:1002-243
lsu-ag-agexp:1243,,,,,,,,,,,lsu-ag-agexp:1002-8,,,,,,,,,,,,,,lsu-ag-agexp:1243,,,,,,,,lsu-ag-agexp:1002-8
lsu-ag-agexp:1244,,,,,,,,,,,lsu-ag-agexp:1002-198,,,,,,,,,,,,,,lsu-ag-agexp:1244,,,,,,,,lsu-ag-agexp:1002-198
lsu-ag-agexp:1245,,,,,,,,,,,lsu-ag-agexp:1002-225,,,,,,,,,,,,,,lsu-ag-agexp:1245,,,,,,,,lsu-ag-agexp:1002-225
lsu-ag-agexp:1246,,,,,,,,,,,lsu-ag-agexp:1002-222,,,,,,,,,,,,,,lsu-ag-agexp:1246,,,,,,,,lsu-ag-agexp:1002-222
lsu-ag-agexp:1247,,,,,,,,,,,lsu-ag-agexp:1002-164,,,,,,,,,,,,,,lsu-ag-agexp:1247,,,,,,,,lsu-ag-agexp:1002-164
lsu-ag-agexp:1248,,,,,,,,,,,lsu-ag-agexp:1002-14,,,,,,,,,,,,,,lsu-ag-agexp:1248,,,,,,,,lsu-ag-agexp:1002-14
lsu-ag-agexp:1249,,,,,,,,,,,lsu-ag-agexp:1002-159,,,,,,,,,,,,,,lsu-ag-agexp:1249,,,,,,,,lsu-ag-agexp:1002-159
lsu-ag-agexp:124,,,,,,,,,,,lsu-ag-agexp:42-11,,,,,,,,,,,,,,lsu-ag-agexp:124,,,,,,,,lsu-ag-agexp:42-11
lsu-ag-agexp:1250,,,,,,,,,,,lsu-ag-agexp:1002-11,,,,,,,,,,,,,,lsu-ag-agexp:1250,,,,,,,,lsu-ag-agexp:1002-11
lsu-ag-agexp:1251,,,,,,,,,,,lsu-ag-agexp:1002-59,,,,,,,,,,,,,,lsu-ag-agexp:1251,,,,,,,,lsu-ag-agexp:1002-59
lsu-ag-agexp:1252,,,,,,,,,,,lsu-ag-agexp:1002-72,,,,,,,,,,,,,,lsu-ag-agexp:1252,,,,,,,,lsu-ag-agexp:1002-72
lsu-ag-agexp:1253,,,,,,,,,,,lsu-ag-agexp:1002-60,,,,,,,,,,,,,,lsu-ag-agexp:1253,,,,,,,,lsu-ag-agexp:1002-60
lsu-ag-agexp:1254,,,,,,,,,,,lsu-ag-agexp:1002-121,,,,,,,,,,,,,,lsu-ag-agexp:1254,,,,,,,,lsu-ag-agexp:1002-121
lsu-ag-agexp:1255,,,,,,,,,,,lsu-ag-agexp:1002-154,,,,,,,,,,,,,,lsu-ag-agexp:1255,,,,,,,,lsu-ag-agexp:1002-154
lsu-ag-agexp:1256,,,,,,,,,,,lsu-ag-agexp:1002-160,,,,,,,,,,,,,,lsu-ag-agexp:1256,,,,,,,,lsu-ag-agexp:1002-160
lsu-ag-agexp:1257,,,,,,,,,,,lsu-ag-agexp:1002-75,,,,,,,,,,,,,,lsu-ag-agexp:1257,,,,,,,,lsu-ag-agexp:1002-75
lsu-ag-agexp:1258,,,,,,,,,,,lsu-ag-agexp:1002-262,,,,,,,,,,,,,,lsu-ag-agexp:1258,,,,,,,,lsu-ag-agexp:1002-262
lsu-ag-agexp:1259,,,,,,,,,,,lsu-ag-agexp:1002-37,,,,,,,,,,,,,,lsu-ag-agexp:1259,,,,,,,,lsu-ag-agexp:1002-37
lsu-ag-agexp:125,,,,,,,,,,,lsu-ag-agexp:42-59,,,,,,,,,,,,,,lsu-ag-agexp:125,,,,,,,,lsu-ag-agexp:42-59
lsu-ag-agexp:1260,,,,,,,,,,,lsu-ag-agexp:1002-34,,,,,,,,,,,,,,lsu-ag-agexp:1260,,,,,,,,lsu-ag-agexp:1002-34
lsu-ag-agexp:1261,,,,,,,,,,,lsu-ag-agexp:1002-44,,,,,,,,,,,,,,lsu-ag-agexp:1261,,,,,,,,lsu-ag-agexp:1002-44
lsu-ag-agexp:1262,,,,,,,,,,,lsu-ag-agexp:1002-134,,,,,,,,,,,,,,lsu-ag-agexp:1262,,,,,,,,lsu-ag-agexp:1002-134
lsu-ag-agexp:1263,,,,,,,,,,,lsu-ag-agexp:1002-219,,,,,,,,,,,,,,lsu-ag-agexp:1263,,,,,,,,lsu-ag-agexp:1002-219
lsu-ag-agexp:1264,,,,,,,,,,,lsu-ag-agexp:1002-140,,,,,,,,,,,,,,lsu-ag-agexp:1264,,,,,,,,lsu-ag-agexp:1002-140
lsu-ag-agexp:1265,,,,,,,,,,,lsu-ag-agexp:1002-130,,,,,,,,,,,,,,lsu-ag-agexp:1265,,,,,,,,lsu-ag-agexp:1002-130
lsu-ag-agexp:1266,,,,,,,,,,,lsu-ag-agexp:1002-81,,,,,,,,,,,,,,lsu-ag-agexp:1266,,,,,,,,lsu-ag-agexp:1002-81
lsu-ag-agexp:1267,,,,,,,,,,,lsu-ag-agexp:1002-133,,,,,,,,,,,,,,lsu-ag-agexp:1267,,,,,,,,lsu-ag-agexp:1002-133
lsu-ag-agexp:1268,,,,,,,,,,,lsu-ag-agexp:1002-216,,,,,,,,,,,,,,lsu-ag-agexp:1268,,,,,,,,lsu-ag-agexp:1002-216
lsu-ag-agexp:1269,,,,,,,,,1951,,Financial results of the operation of raw sugar mills in Louisiana 1937 to 1949.,,,,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:corporate_body:,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 457 (1951) Volume 457",,,lsu-ag-agexp:1269,,,Text,use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals|subject:Sugarcane industry -- Louisiana|subject:Sugar factories -- Louisiana,,,Financial results of the operation of raw sugar mills in Louisiana 1937 to 1949.
lsu-ag-agexp:126,,,,,,,,,,,lsu-ag-agexp:42-72,,,,,,,,,,,,,,lsu-ag-agexp:126,,,,,,,,lsu-ag-agexp:42-72
