id,field_abstract,field_alt_title,field_classification,field_copyright_date,field_dewey_classification,field_edition,field_edtf_date_created,field_edtf_date_issued,field_extent,field_full_title,field_geographic_subject,field_identifier,field_isbn,field_language,field_lcc_classification,field_linked_agent,field_local_identifier,field_mode_of_issuance,field_note,field_oclc_number,field_physical_form,field_pid,field_place_published,field_place_published_country,field_resource_type,field_rights,field_subject,field_subjects_name,field_table_of_contents,title,file,parent_id,field_weight,field_member_of,field_model
lsu-ag-agexp:3296,,,,,,,,,,lsu-ag-agexp:3257-51,,,,,,,,,,,,lsu-ag-agexp:3296,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-51,,,,,Language
lsu-ag-agexp:3297,,,,,,,,,,lsu-ag-agexp:3257-18,,,,,,,,,,,,lsu-ag-agexp:3297,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-18,,,,,Language
lsu-ag-agexp:3298,,,,,,,,,,lsu-ag-agexp:3257-42,,,,,,,,,,,,lsu-ag-agexp:3298,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-42,,,,,Language
lsu-ag-agexp:3299,,,,,,,,,,lsu-ag-agexp:3257-26,,,,,,,,,,,,lsu-ag-agexp:3299,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-26,,,,,Language
lsu-ag-agexp:329,,,,,,,,,,lsu-ag-agexp:321-73,,,,,,,,,,,,lsu-ag-agexp:329,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-73,,,,,Language
lsu-ag-agexp:32,,,,,,,,,,lsu-ag-agexp:1-28,,,,,,,,,,,,lsu-ag-agexp:32,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1-28,,,,,Language
lsu-ag-agexp:3300,,,,,,,,,,lsu-ag-agexp:3257-13,,,,,,,,,,,,lsu-ag-agexp:3300,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-13,,,,,Language
lsu-ag-agexp:3301,,,,,,,,,,lsu-ag-agexp:3257-28,,,,,,,,,,,,lsu-ag-agexp:3301,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-28,,,,,Language
lsu-ag-agexp:3302,,,,,,,,,,lsu-ag-agexp:3257-2,,,,,,,,,,,,lsu-ag-agexp:3302,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-2,,,,,Language
lsu-ag-agexp:3303,,,,,,,,,,lsu-ag-agexp:3257-56,,,,,,,,,,,,lsu-ag-agexp:3303,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-56,,,,,Language
lsu-ag-agexp:3304,,,,,,,,,,lsu-ag-agexp:3257-52,,,,,,,,,,,,lsu-ag-agexp:3304,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-52,,,,,Language
lsu-ag-agexp:3305,,,,,,,,,,lsu-ag-agexp:3257-22,,,,,,,,,,,,lsu-ag-agexp:3305,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-22,,,,,Language
lsu-ag-agexp:3306,,,,,,,,,,lsu-ag-agexp:3257-21,,,,,,,,,,,,lsu-ag-agexp:3306,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-21,,,,,Language
lsu-ag-agexp:3307,,,,,,,,,,lsu-ag-agexp:3257-20,,,,,,,,,,,,lsu-ag-agexp:3307,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-20,,,,,Language
lsu-ag-agexp:3308,,,,,,,,,,lsu-ag-agexp:3257-8,,,,,,,,,,,,lsu-ag-agexp:3308,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-8,,,,,Language
lsu-ag-agexp:3309,,,,,,,,,,lsu-ag-agexp:3257-14,,,,,,,,,,,,lsu-ag-agexp:3309,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-14,,,,,Language
lsu-ag-agexp:330,,,,,,,,,,lsu-ag-agexp:321-95,,,,,,,,,,,,lsu-ag-agexp:330,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-95,,,,,Language
lsu-ag-agexp:3310,,,,,,,,,,lsu-ag-agexp:3257-11,,,,,,,,,,,,lsu-ag-agexp:3310,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-11,,,,,Language
lsu-ag-agexp:3311,,,,,,,,,,lsu-ag-agexp:3257-37,,,,,,,,,,,,lsu-ag-agexp:3311,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-37,,,,,Language
lsu-ag-agexp:3312,,,,,,,,,,lsu-ag-agexp:3257-34,,,,,,,,,,,,lsu-ag-agexp:3312,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-34,,,,,Language
lsu-ag-agexp:3313,,,,,,,,,,lsu-ag-agexp:3257-44,,,,,,,,,,,,lsu-ag-agexp:3313,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3257-44,,,,,Language
lsu-ag-agexp:3314,,,,,,,,1919.0,,Studies on the preparation of vegetable decolorizing carbons for the cane sugar industry.,,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:person:|relators:ctb:corporate_body:|relators:pbl:corporate_body:Ramires-Jones printing co.,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 167 (1919) Volume 167",,,lsu-ag-agexp:3314,,,"some test Value, Should not be empty",use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals,,,Studies on the preparation of vegetable decolorizing carbons for the cane sugar industry.,,,,,Language
lsu-ag-agexp:3315,,,,,,,,,,lsu-ag-agexp:3314-29,,,,,,,,,,,,lsu-ag-agexp:3315,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-29,,,,,Language
lsu-ag-agexp:3316,,,,,,,,,,lsu-ag-agexp:3314-33,,,,,,,,,,,,lsu-ag-agexp:3316,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-33,,,,,Language
lsu-ag-agexp:3317,,,,,,,,,,lsu-ag-agexp:3314-32,,,,,,,,,,,,lsu-ag-agexp:3317,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-32,,,,,Language
lsu-ag-agexp:3318,,,,,,,,,,lsu-ag-agexp:3314-43,,,,,,,,,,,,lsu-ag-agexp:3318,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-43,,,,,Language
lsu-ag-agexp:3319,,,,,,,,,,lsu-ag-agexp:3314-12,,,,,,,,,,,,lsu-ag-agexp:3319,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-12,,,,,Language
lsu-ag-agexp:331,,,,,,,,,,lsu-ag-agexp:321-12,,,,,,,,,,,,lsu-ag-agexp:331,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-12,,,,,Language
lsu-ag-agexp:3320,,,,,,,,,,lsu-ag-agexp:3314-25,,,,,,,,,,,,lsu-ag-agexp:3320,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-25,,,,,Language
lsu-ag-agexp:3321,,,,,,,,,,lsu-ag-agexp:3314-19,,,,,,,,,,,,lsu-ag-agexp:3321,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-19,,,,,Language
lsu-ag-agexp:3322,,,,,,,,,,lsu-ag-agexp:3314-27,,,,,,,,,,,,lsu-ag-agexp:3322,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-27,,,,,Language
lsu-ag-agexp:3323,,,,,,,,,,lsu-ag-agexp:3314-40,,,,,,,,,,,,lsu-ag-agexp:3323,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-40,,,,,Language
lsu-ag-agexp:3324,,,,,,,,,,lsu-ag-agexp:3314-9,,,,,,,,,,,,lsu-ag-agexp:3324,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-9,,,,,Language
lsu-ag-agexp:3325,,,,,,,,,,lsu-ag-agexp:3314-36,,,,,,,,,,,,lsu-ag-agexp:3325,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-36,,,,,Language
lsu-ag-agexp:3326,,,,,,,,,,lsu-ag-agexp:3314-16,,,,,,,,,,,,lsu-ag-agexp:3326,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-16,,,,,Language
lsu-ag-agexp:3327,,,,,,,,,,lsu-ag-agexp:3314-41,,,,,,,,,,,,lsu-ag-agexp:3327,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-41,,,,,Language
lsu-ag-agexp:3328,,,,,,,,,,lsu-ag-agexp:3314-24,,,,,,,,,,,,lsu-ag-agexp:3328,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-24,,,,,Language
lsu-ag-agexp:3329,,,,,,,,,,lsu-ag-agexp:3314-15,,,,,,,,,,,,lsu-ag-agexp:3329,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-15,,,,,Language
lsu-ag-agexp:332,,,,,,,,,,lsu-ag-agexp:321-78,,,,,,,,,,,,lsu-ag-agexp:332,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-78,,,,,Language
lsu-ag-agexp:3330,,,,,,,,,,lsu-ag-agexp:3314-31,,,,,,,,,,,,lsu-ag-agexp:3330,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-31,,,,,Language
lsu-ag-agexp:3331,,,,,,,,,,lsu-ag-agexp:3314-3,,,,,,,,,,,,lsu-ag-agexp:3331,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-3,,,,,Language
lsu-ag-agexp:3332,,,,,,,,,,lsu-ag-agexp:3314-4,,,,,,,,,,,,lsu-ag-agexp:3332,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-4,,,,,Language
lsu-ag-agexp:3333,,,,,,,,,,lsu-ag-agexp:3314-30,,,,,,,,,,,,lsu-ag-agexp:3333,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-30,,,,,Language
lsu-ag-agexp:3334,,,,,,,,,,lsu-ag-agexp:3314-17,,,,,,,,,,,,lsu-ag-agexp:3334,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-17,,,,,Language
lsu-ag-agexp:3335,,,,,,,,,,lsu-ag-agexp:3314-35,,,,,,,,,,,,lsu-ag-agexp:3335,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-35,,,,,Language
lsu-ag-agexp:3336,,,,,,,,,,lsu-ag-agexp:3314-23,,,,,,,,,,,,lsu-ag-agexp:3336,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-23,,,,,Language
lsu-ag-agexp:3337,,,,,,,,,,lsu-ag-agexp:3314-5,,,,,,,,,,,,lsu-ag-agexp:3337,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-5,,,,,Language
lsu-ag-agexp:3338,,,,,,,,,,lsu-ag-agexp:3314-1,,,,,,,,,,,,lsu-ag-agexp:3338,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-1,,,,,Language
lsu-ag-agexp:3339,,,,,,,,,,lsu-ag-agexp:3314-6,,,,,,,,,,,,lsu-ag-agexp:3339,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-6,,,,,Language
lsu-ag-agexp:333,,,,,,,,,,lsu-ag-agexp:321-64,,,,,,,,,,,,lsu-ag-agexp:333,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-64,,,,,Language
lsu-ag-agexp:3340,,,,,,,,,,lsu-ag-agexp:3314-7,,,,,,,,,,,,lsu-ag-agexp:3340,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-7,,,,,Language
lsu-ag-agexp:3341,,,,,,,,,,lsu-ag-agexp:3314-10,,,,,,,,,,,,lsu-ag-agexp:3341,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-10,,,,,Language
lsu-ag-agexp:3342,,,,,,,,,,lsu-ag-agexp:3314-38,,,,,,,,,,,,lsu-ag-agexp:3342,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-38,,,,,Language
lsu-ag-agexp:3343,,,,,,,,,,lsu-ag-agexp:3314-39,,,,,,,,,,,,lsu-ag-agexp:3343,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-39,,,,,Language
lsu-ag-agexp:3344,,,,,,,,,,lsu-ag-agexp:3314-18,,,,,,,,,,,,lsu-ag-agexp:3344,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-18,,,,,Language
lsu-ag-agexp:3345,,,,,,,,,,lsu-ag-agexp:3314-42,,,,,,,,,,,,lsu-ag-agexp:3345,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-42,,,,,Language
lsu-ag-agexp:3346,,,,,,,,,,lsu-ag-agexp:3314-26,,,,,,,,,,,,lsu-ag-agexp:3346,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-26,,,,,Language
lsu-ag-agexp:3347,,,,,,,,,,lsu-ag-agexp:3314-13,,,,,,,,,,,,lsu-ag-agexp:3347,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-13,,,,,Language
lsu-ag-agexp:3348,,,,,,,,,,lsu-ag-agexp:3314-28,,,,,,,,,,,,lsu-ag-agexp:3348,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-28,,,,,Language
lsu-ag-agexp:3349,,,,,,,,,,lsu-ag-agexp:3314-2,,,,,,,,,,,,lsu-ag-agexp:3349,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-2,,,,,Language
lsu-ag-agexp:334,,,,,,,,,,lsu-ag-agexp:321-25,,,,,,,,,,,,lsu-ag-agexp:334,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-25,,,,,Language
lsu-ag-agexp:3350,,,,,,,,,,lsu-ag-agexp:3314-22,,,,,,,,,,,,lsu-ag-agexp:3350,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-22,,,,,Language
lsu-ag-agexp:3351,,,,,,,,,,lsu-ag-agexp:3314-21,,,,,,,,,,,,lsu-ag-agexp:3351,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-21,,,,,Language
lsu-ag-agexp:3352,,,,,,,,,,lsu-ag-agexp:3314-20,,,,,,,,,,,,lsu-ag-agexp:3352,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-20,,,,,Language
lsu-ag-agexp:3353,,,,,,,,,,lsu-ag-agexp:3314-8,,,,,,,,,,,,lsu-ag-agexp:3353,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-8,,,,,Language
lsu-ag-agexp:3354,,,,,,,,,,lsu-ag-agexp:3314-14,,,,,,,,,,,,lsu-ag-agexp:3354,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-14,,,,,Language
lsu-ag-agexp:3355,,,,,,,,,,lsu-ag-agexp:3314-11,,,,,,,,,,,,lsu-ag-agexp:3355,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-11,,,,,Language
lsu-ag-agexp:3356,,,,,,,,,,lsu-ag-agexp:3314-37,,,,,,,,,,,,lsu-ag-agexp:3356,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-37,,,,,Language
lsu-ag-agexp:3357,,,,,,,,,,lsu-ag-agexp:3314-34,,,,,,,,,,,,lsu-ag-agexp:3357,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3314-34,,,,,Language
lsu-ag-agexp:3358,,,,,,,,1914.0,,Performance tests of sugar house heating and evaporating apparatus.,,,,,,relators:aut:person:|relators:ctb:person:|relators:ctb:person:|relators:ctb:corporate_body:|relators:pbl:corporate_body:Ramires-Jones printing co.,,,"host: LSU Agricultural Experiment Station Sugar Research Materials http://louisianadigitallibrary.org/islandora/object/lsu-ag-agexp:collection Louisiana Bulletin. Ser. 2, no. 149 (1914) Volume 149",,,lsu-ag-agexp:3358,,,"some test Value, Should not be empty",use and reproduction: This item is in the public domain.|use and reproduction: Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,subject:Agriculture -- Louisiana|subject:Sugar -- Research -- Louisiana|subject:Sugar -- Manufacture and refining -- Periodicals|subject:Sugarcane -- Louisiana|subject:Sugarcane -- Louisiana -- Periodicals,,,Performance tests of sugar house heating and evaporating apparatus.,,,,,Language
lsu-ag-agexp:3359,,,,,,,,,,lsu-ag-agexp:3358-50,,,,,,,,,,,,lsu-ag-agexp:3359,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-50,,,,,Language
lsu-ag-agexp:335,,,,,,,,,,lsu-ag-agexp:321-54,,,,,,,,,,,,lsu-ag-agexp:335,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-54,,,,,Language
lsu-ag-agexp:3360,,,,,,,,,,lsu-ag-agexp:3358-29,,,,,,,,,,,,lsu-ag-agexp:3360,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-29,,,,,Language
lsu-ag-agexp:3361,,,,,,,,,,lsu-ag-agexp:3358-33,,,,,,,,,,,,lsu-ag-agexp:3361,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-33,,,,,Language
lsu-ag-agexp:3362,,,,,,,,,,lsu-ag-agexp:3358-32,,,,,,,,,,,,lsu-ag-agexp:3362,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-32,,,,,Language
lsu-ag-agexp:3363,,,,,,,,,,lsu-ag-agexp:3358-161,,,,,,,,,,,,lsu-ag-agexp:3363,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-161,,,,,Language
lsu-ag-agexp:3364,,,,,,,,,,lsu-ag-agexp:3358-124,,,,,,,,,,,,lsu-ag-agexp:3364,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-124,,,,,Language
lsu-ag-agexp:3365,,,,,,,,,,lsu-ag-agexp:3358-101,,,,,,,,,,,,lsu-ag-agexp:3365,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-101,,,,,Language
lsu-ag-agexp:3366,,,,,,,,,,lsu-ag-agexp:3358-138,,,,,,,,,,,,lsu-ag-agexp:3366,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-138,,,,,Language
lsu-ag-agexp:3367,,,,,,,,,,lsu-ag-agexp:3358-147,,,,,,,,,,,,lsu-ag-agexp:3367,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-147,,,,,Language
lsu-ag-agexp:3368,,,,,,,,,,lsu-ag-agexp:3358-43,,,,,,,,,,,,lsu-ag-agexp:3368,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-43,,,,,Language
lsu-ag-agexp:3369,,,,,,,,,,lsu-ag-agexp:3358-70,,,,,,,,,,,,lsu-ag-agexp:3369,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-70,,,,,Language
lsu-ag-agexp:336,,,,,,,,,,lsu-ag-agexp:321-19,,,,,,,,,,,,lsu-ag-agexp:336,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-19,,,,,Language
lsu-ag-agexp:3370,,,,,,,,,,lsu-ag-agexp:3358-142,,,,,,,,,,,,lsu-ag-agexp:3370,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-142,,,,,Language
lsu-ag-agexp:3371,,,,,,,,,,lsu-ag-agexp:3358-73,,,,,,,,,,,,lsu-ag-agexp:3371,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-73,,,,,Language
lsu-ag-agexp:3372,,,,,,,,,,lsu-ag-agexp:3358-116,,,,,,,,,,,,lsu-ag-agexp:3372,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-116,,,,,Language
lsu-ag-agexp:3373,,,,,,,,,,lsu-ag-agexp:3358-95,,,,,,,,,,,,lsu-ag-agexp:3373,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-95,,,,,Language
lsu-ag-agexp:3374,,,,,,,,,,lsu-ag-agexp:3358-109,,,,,,,,,,,,lsu-ag-agexp:3374,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-109,,,,,Language
lsu-ag-agexp:3375,,,,,,,,,,lsu-ag-agexp:3358-12,,,,,,,,,,,,lsu-ag-agexp:3375,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-12,,,,,Language
lsu-ag-agexp:3376,,,,,,,,,,lsu-ag-agexp:3358-112,,,,,,,,,,,,lsu-ag-agexp:3376,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-112,,,,,Language
lsu-ag-agexp:3377,,,,,,,,,,lsu-ag-agexp:3358-150,,,,,,,,,,,,lsu-ag-agexp:3377,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-150,,,,,Language
lsu-ag-agexp:3378,,,,,,,,,,lsu-ag-agexp:3358-136,,,,,,,,,,,,lsu-ag-agexp:3378,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-136,,,,,Language
lsu-ag-agexp:3379,,,,,,,,,,lsu-ag-agexp:3358-78,,,,,,,,,,,,lsu-ag-agexp:3379,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-78,,,,,Language
lsu-ag-agexp:337,,,,,,,,,,lsu-ag-agexp:321-27,,,,,,,,,,,,lsu-ag-agexp:337,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-27,,,,,Language
lsu-ag-agexp:3380,,,,,,,,,,lsu-ag-agexp:3358-139,,,,,,,,,,,,lsu-ag-agexp:3380,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-139,,,,,Language
lsu-ag-agexp:3381,,,,,,,,,,lsu-ag-agexp:3358-64,,,,,,,,,,,,lsu-ag-agexp:3381,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-64,,,,,Language
lsu-ag-agexp:3382,,,,,,,,,,lsu-ag-agexp:3358-25,,,,,,,,,,,,lsu-ag-agexp:3382,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-25,,,,,Language
lsu-ag-agexp:3383,,,,,,,,,,lsu-ag-agexp:3358-54,,,,,,,,,,,,lsu-ag-agexp:3383,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-54,,,,,Language
lsu-ag-agexp:3384,,,,,,,,,,lsu-ag-agexp:3358-19,,,,,,,,,,,,lsu-ag-agexp:3384,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-19,,,,,Language
lsu-ag-agexp:3385,,,,,,,,,,lsu-ag-agexp:3358-143,,,,,,,,,,,,lsu-ag-agexp:3385,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-143,,,,,Language
lsu-ag-agexp:3386,,,,,,,,,,lsu-ag-agexp:3358-27,,,,,,,,,,,,lsu-ag-agexp:3386,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-27,,,,,Language
lsu-ag-agexp:3387,,,,,,,,,,lsu-ag-agexp:3358-40,,,,,,,,,,,,lsu-ag-agexp:3387,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-40,,,,,Language
lsu-ag-agexp:3388,,,,,,,,,,lsu-ag-agexp:3358-113,,,,,,,,,,,,lsu-ag-agexp:3388,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-113,,,,,Language
lsu-ag-agexp:3389,,,,,,,,,,lsu-ag-agexp:3358-9,,,,,,,,,,,,lsu-ag-agexp:3389,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-9,,,,,Language
lsu-ag-agexp:338,,,,,,,,,,lsu-ag-agexp:321-40,,,,,,,,,,,,lsu-ag-agexp:338,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-40,,,,,Language
lsu-ag-agexp:3390,,,,,,,,,,lsu-ag-agexp:3358-131,,,,,,,,,,,,lsu-ag-agexp:3390,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-131,,,,,Language
lsu-ag-agexp:3391,,,,,,,,,,lsu-ag-agexp:3358-89,,,,,,,,,,,,lsu-ag-agexp:3391,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-89,,,,,Language
lsu-ag-agexp:3392,,,,,,,,,,lsu-ag-agexp:3358-115,,,,,,,,,,,,lsu-ag-agexp:3392,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-115,,,,,Language
lsu-ag-agexp:3393,,,,,,,,,,lsu-ag-agexp:3358-87,,,,,,,,,,,,lsu-ag-agexp:3393,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-87,,,,,Language
lsu-ag-agexp:3394,,,,,,,,,,lsu-ag-agexp:3358-36,,,,,,,,,,,,lsu-ag-agexp:3394,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-36,,,,,Language
lsu-ag-agexp:3395,,,,,,,,,,lsu-ag-agexp:3358-53,,,,,,,,,,,,lsu-ag-agexp:3395,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-53,,,,,Language
lsu-ag-agexp:3396,,,,,,,,,,lsu-ag-agexp:3358-127,,,,,,,,,,,,lsu-ag-agexp:3396,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-127,,,,,Language
lsu-ag-agexp:3397,,,,,,,,,,lsu-ag-agexp:3358-16,,,,,,,,,,,,lsu-ag-agexp:3397,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-16,,,,,Language
lsu-ag-agexp:3398,,,,,,,,,,lsu-ag-agexp:3358-111,,,,,,,,,,,,lsu-ag-agexp:3398,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-111,,,,,Language
lsu-ag-agexp:3399,,,,,,,,,,lsu-ag-agexp:3358-41,,,,,,,,,,,,lsu-ag-agexp:3399,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-41,,,,,Language
lsu-ag-agexp:339,,,,,,,,,,lsu-ag-agexp:321-9,,,,,,,,,,,,lsu-ag-agexp:339,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:321-9,,,,,Language
lsu-ag-agexp:33,,,,,,,,,,lsu-ag-agexp:1-2,,,,,,,,,,,,lsu-ag-agexp:33,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:1-2,,,,,Language
lsu-ag-agexp:3400,,,,,,,,,,lsu-ag-agexp:3358-69,,,,,,,,,,,,lsu-ag-agexp:3400,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-69,,,,,Language
lsu-ag-agexp:3401,,,,,,,,,,lsu-ag-agexp:3358-71,,,,,,,,,,,,lsu-ag-agexp:3401,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-71,,,,,Language
lsu-ag-agexp:3402,,,,,,,,,,lsu-ag-agexp:3358-103,,,,,,,,,,,,lsu-ag-agexp:3402,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-103,,,,,Language
lsu-ag-agexp:3403,,,,,,,,,,lsu-ag-agexp:3358-46,,,,,,,,,,,,lsu-ag-agexp:3403,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-46,,,,,Language
lsu-ag-agexp:3404,,,,,,,,,,lsu-ag-agexp:3358-105,,,,,,,,,,,,lsu-ag-agexp:3404,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-105,,,,,Language
lsu-ag-agexp:3405,,,,,,,,,,lsu-ag-agexp:3358-91,,,,,,,,,,,,lsu-ag-agexp:3405,,,"some test Value, Should not be empty",,,,,lsu-ag-agexp:3358-91,,,,,Language
